"","Microfossil_Type","Morphotype","Genus_Type","Species","Variety","Sample_ID","Transect","Count","Recorder"
"13046","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"13047","Phytolith","Polyhedral","Sclereid",NA,NA,"V356241_LXXXX",1,15,"Megan O'toole"
"13048","Phytolith","Rondel",NA,NA,NA,"V356241_LXXXX",1,3,"Megan O'toole"
"13049","Phytolith","Spheroid","Granulate",NA,NA,"V356241_LXXXX",1,1,"Megan O'toole"
"13050","Phytolith","Spheroid","Psilate",NA,NA,"V356241_LXXXX",1,6,"Megan O'toole"
"13051","Phytolith","Spheroid","Ornate",NA,NA,"V356241_LXXXX",1,20,"Megan O'toole"
"13052","Phytolith","Spheroid","Plicate",NA,NA,"V356241_LXXXX",1,2,"Megan O'toole"
"13053","Phytolith","Tracheary_annulate",NA,NA,NA,"V356241_LXXXX",1,4,"Megan O'toole"
"13054","Phytolith","Cross",NA,NA,NA,"V356241_LXXXX",1,0,"Megan O'toole"
"13055","Phytolith","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",1,117,"Megan O'toole"
"13056","Sponge_Spicule",NA,NA,NA,NA,"V356241_LXXXX",1,5,"Megan O'toole"
"13057","Charred",NA,NA,NA,NA,"V356241_LXXXX",1,20,"Megan O'toole"
"13058","Unknown",NA,NA,NA,NA,"V356241_LXXXX",1,5,"Megan O'toole"
"13059","Diatom","Araphid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13060","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13061","Diatom","Araphid","Fragilariales","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13062","Diatom","Araphid","Odontidium","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13063","Diatom","Araphid","Punctastriata","mimetica",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13064","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13065","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13066","Diatom","Araphid","Staurosira","construens","construens","V356241_LXXXX",2,0,"Megan O'toole"
"13067","Diatom","Araphid","Staurosira","construens","binodis","V356241_LXXXX",2,0,"Megan O'toole"
"13068","Diatom","Araphid","Staurosira","construens","venter","V356241_LXXXX",2,0,"Megan O'toole"
"13069","Diatom","Araphid","Staurosirella","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13070","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V356241_LXXXX",2,0,"Megan O'toole"
"13071","Diatom","Araphid","Staurosirella","leptostauron","dubia","V356241_LXXXX",2,0,"Megan O'toole"
"13072","Diatom","Araphid","Staurosirella","pinnata",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13073","Diatom","Araphid","Tetracyclus","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13074","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13075","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13076","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13077","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V356241_LXXXX",2,1,"Megan O'toole"
"13078","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13079","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13080","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13081","Diatom","Centric",NA,"spp.",NA,"V356241_LXXXX",2,7,"Megan O'toole"
"13082","Diatom","Centric","Actinocyclus","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13083","Diatom","Centric","Alveophora","americana",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13084","Diatom","Centric","Aulocoseira","spp.",NA,"V356241_LXXXX",2,3,"Megan O'toole"
"13085","Diatom","Centric","Aulocoseira","ambigua",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13086","Diatom","Centric","Aulocoseira","canadensis",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13087","Diatom","Centric","Aulocoseira","pusilla",NA,"V356241_LXXXX",2,3,"Megan O'toole"
"13088","Diatom","Centric","Aulocoseira","subarctica",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13089","Diatom","Centric","Aulocoseira","tenella",NA,"V356241_LXXXX",2,4,"Megan O'toole"
"13090","Diatom","Centric","Chaetoceros","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13091","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13092","Diatom","Centric","Cyclotella","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13093","Diatom","Centric","Lindavia","rossii",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13094","Diatom","Centric","Pliocaenicus","spp.",NA,"V356241_LXXXX",2,2,"Megan O'toole"
"13095","Diatom","Centric","Stephanodiscus","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13096","Diatom","Epithemioid","Epithemia","musculus",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13097","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13098","Diatom","Eunotioid",NA,"spp.",NA,"V356241_LXXXX",2,3,"Megan O'toole"
"13099","Diatom","Eunotioid","Eunotia","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13100","Diatom","Eunotioid","Semiorbis","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13101","Diatom","Monoraphid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13102","Diatom","Monoraphid","Cocconeis","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13103","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13104","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13105","Diatom","Nitzschioid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13106","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13107","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13108","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13109","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13110","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13111","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13112","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13113","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13114","Diatom","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",2,67,"Megan O'toole"
"13115","Phytolith","Acicular",NA,NA,NA,"V356241_LXXXX",2,3,"Megan O'toole"
"13116","Phytolith","Acute",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13117","Phytolith","Acute","Arcuate",NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13118","Phytolith","Bilobate",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13119","Phytolith","Blocky",NA,NA,NA,"V356241_LXXXX",2,13,"Megan O'toole"
"13120","Phytolith","Brachiate",NA,NA,NA,"V356241_LXXXX",2,1,"Megan O'toole"
"13121","Phytolith","Bulliform_flabellate",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13122","Phytolith","Elongate",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13123","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V356241_LXXXX",2,1,"Megan O'toole"
"13124","Phytolith","Elongate","Dentate",NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13125","Phytolith","Elongate","Entire_type_1",NA,NA,"V356241_LXXXX",2,11,"Megan O'toole"
"13126","Phytolith","Elongate","Entire_type_2",NA,NA,"V356241_LXXXX",2,27,"Megan O'toole"
"13127","Phytolith","Elongate","Sinuate",NA,NA,"V356241_LXXXX",2,3,"Megan O'toole"
"13128","Phytolith","Oblong","Psilate",NA,NA,"V356241_LXXXX",2,2,"Megan O'toole"
"13129","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13130","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356241_LXXXX",2,2,"Megan O'toole"
"13131","Phytolith","Polyhedral","Sclereid",NA,NA,"V356241_LXXXX",2,18,"Megan O'toole"
"13132","Phytolith","Rondel",NA,NA,NA,"V356241_LXXXX",2,3,"Megan O'toole"
"13133","Phytolith","Spheroid","Granulate",NA,NA,"V356241_LXXXX",2,5,"Megan O'toole"
"13134","Phytolith","Spheroid","Psilate",NA,NA,"V356241_LXXXX",2,6,"Megan O'toole"
"13135","Phytolith","Spheroid","Ornate",NA,NA,"V356241_LXXXX",2,14,"Megan O'toole"
"13136","Phytolith","Spheroid","Plicate",NA,NA,"V356241_LXXXX",2,4,"Megan O'toole"
"13137","Phytolith","Tracheary_annulate",NA,NA,NA,"V356241_LXXXX",2,5,"Megan O'toole"
"13138","Phytolith","Cross",NA,NA,NA,"V356241_LXXXX",2,0,"Megan O'toole"
"13139","Phytolith","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",2,110,"Megan O'toole"
"13140","Sponge_Spicule",NA,NA,NA,NA,"V356241_LXXXX",2,5,"Megan O'toole"
"13141","Charred",NA,NA,NA,NA,"V356241_LXXXX",2,23,"Megan O'toole"
"13142","Unknown",NA,NA,NA,NA,"V356241_LXXXX",2,7,"Megan O'toole"
"13143","Diatom","Araphid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13144","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13145","Diatom","Araphid","Fragilariales","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13146","Diatom","Araphid","Odontidium","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13147","Diatom","Araphid","Punctastriata","mimetica",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13148","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13149","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13150","Diatom","Araphid","Staurosira","construens","construens","V356241_LXXXX",3,0,"Megan O'toole"
"13151","Diatom","Araphid","Staurosira","construens","binodis","V356241_LXXXX",3,0,"Megan O'toole"
"13152","Diatom","Araphid","Staurosira","construens","venter","V356241_LXXXX",3,0,"Megan O'toole"
"13153","Diatom","Araphid","Staurosirella","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13154","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V356241_LXXXX",3,0,"Megan O'toole"
"13155","Diatom","Araphid","Staurosirella","leptostauron","dubia","V356241_LXXXX",3,0,"Megan O'toole"
"13156","Diatom","Araphid","Staurosirella","pinnata",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13157","Diatom","Araphid","Tetracyclus","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13158","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13159","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13160","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13161","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13162","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13163","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13164","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13165","Diatom","Centric",NA,"spp.",NA,"V356241_LXXXX",3,13,"Megan O'toole"
"13166","Diatom","Centric","Actinocyclus","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13167","Diatom","Centric","Alveophora","americana",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13168","Diatom","Centric","Aulocoseira","spp.",NA,"V356241_LXXXX",3,9,"Megan O'toole"
"13169","Diatom","Centric","Aulocoseira","ambigua",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13170","Diatom","Centric","Aulocoseira","canadensis",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13171","Diatom","Centric","Aulocoseira","pusilla",NA,"V356241_LXXXX",3,1,"Megan O'toole"
"13172","Diatom","Centric","Aulocoseira","subarctica",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13173","Diatom","Centric","Aulocoseira","tenella",NA,"V356241_LXXXX",3,2,"Megan O'toole"
"13174","Diatom","Centric","Chaetoceros","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13175","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13176","Diatom","Centric","Cyclotella","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13177","Diatom","Centric","Lindavia","rossii",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13178","Diatom","Centric","Pliocaenicus","spp.",NA,"V356241_LXXXX",3,1,"Megan O'toole"
"13179","Diatom","Centric","Stephanodiscus","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13180","Diatom","Epithemioid","Epithemia","musculus",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13181","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13182","Diatom","Eunotioid",NA,"spp.",NA,"V356241_LXXXX",3,3,"Megan O'toole"
"13183","Diatom","Eunotioid","Eunotia","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13184","Diatom","Eunotioid","Semiorbis","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13185","Diatom","Monoraphid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13186","Diatom","Monoraphid","Cocconeis","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13187","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13188","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13189","Diatom","Nitzschioid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13190","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13191","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13192","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13193","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13194","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13195","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13196","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13197","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13198","Diatom","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",3,68,"Megan O'toole"
"13199","Phytolith","Acicular",NA,NA,NA,"V356241_LXXXX",3,6,"Megan O'toole"
"13200","Phytolith","Acute",NA,NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13201","Phytolith","Acute","Arcuate",NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13202","Phytolith","Bilobate",NA,NA,NA,"V356241_LXXXX",3,1,"Megan O'toole"
"13203","Phytolith","Blocky",NA,NA,NA,"V356241_LXXXX",3,21,"Megan O'toole"
"13204","Phytolith","Brachiate",NA,NA,NA,"V356241_LXXXX",3,2,"Megan O'toole"
"13205","Phytolith","Bulliform_flabellate",NA,NA,NA,"V356241_LXXXX",3,1,"Megan O'toole"
"13206","Phytolith","Elongate",NA,NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13207","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V356241_LXXXX",3,2,"Megan O'toole"
"13208","Phytolith","Elongate","Dentate",NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13209","Phytolith","Elongate","Entire_type_1",NA,NA,"V356241_LXXXX",3,10,"Megan O'toole"
"13210","Phytolith","Elongate","Entire_type_2",NA,NA,"V356241_LXXXX",3,40,"Megan O'toole"
"13211","Phytolith","Elongate","Sinuate",NA,NA,"V356241_LXXXX",3,6,"Megan O'toole"
"13212","Phytolith","Oblong","Psilate",NA,NA,"V356241_LXXXX",3,7,"Megan O'toole"
"13213","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13214","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356241_LXXXX",3,1,"Megan O'toole"
"13215","Phytolith","Polyhedral","Sclereid",NA,NA,"V356241_LXXXX",3,17,"Megan O'toole"
"13216","Phytolith","Rondel",NA,NA,NA,"V356241_LXXXX",3,5,"Megan O'toole"
"13217","Phytolith","Spheroid","Granulate",NA,NA,"V356241_LXXXX",3,6,"Megan O'toole"
"13218","Phytolith","Spheroid","Psilate",NA,NA,"V356241_LXXXX",3,5,"Megan O'toole"
"13219","Phytolith","Spheroid","Ornate",NA,NA,"V356241_LXXXX",3,19,"Megan O'toole"
"13220","Phytolith","Spheroid","Plicate",NA,NA,"V356241_LXXXX",3,3,"Megan O'toole"
"13221","Phytolith","Tracheary_annulate",NA,NA,NA,"V356241_LXXXX",3,2,"Megan O'toole"
"13222","Phytolith","Cross",NA,NA,NA,"V356241_LXXXX",3,0,"Megan O'toole"
"13223","Phytolith","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",3,127,"Megan O'toole"
"13224","Sponge_Spicule",NA,NA,NA,NA,"V356241_LXXXX",3,11,"Megan O'toole"
"13225","Charred",NA,NA,NA,NA,"V356241_LXXXX",3,32,"Megan O'toole"
"13226","Unknown",NA,NA,NA,NA,"V356241_LXXXX",3,14,"Megan O'toole"
"13227","Diatom","Araphid",NA,"spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13228","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13229","Diatom","Araphid","Fragilariales","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13230","Diatom","Araphid","Odontidium","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13231","Diatom","Araphid","Punctastriata","mimetica",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13232","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13233","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13234","Diatom","Araphid","Staurosira","construens","construens","V356241_LXXXX",4,0,"Megan O'toole"
"13235","Diatom","Araphid","Staurosira","construens","binodis","V356241_LXXXX",4,0,"Megan O'toole"
"13236","Diatom","Araphid","Staurosira","construens","venter","V356241_LXXXX",4,0,"Megan O'toole"
"13237","Diatom","Araphid","Staurosirella","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13238","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V356241_LXXXX",4,0,"Megan O'toole"
"13239","Diatom","Araphid","Staurosirella","leptostauron","dubia","V356241_LXXXX",4,0,"Megan O'toole"
"13240","Diatom","Araphid","Staurosirella","pinnata",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13241","Diatom","Araphid","Tetracyclus","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13242","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13243","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13244","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13245","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13246","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13247","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13248","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13249","Diatom","Centric",NA,"spp.",NA,"V356241_LXXXX",4,22,"Megan O'toole"
"13250","Diatom","Centric","Actinocyclus","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13251","Diatom","Centric","Alveophora","americana",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13252","Diatom","Centric","Aulocoseira","spp.",NA,"V356241_LXXXX",4,6,"Megan O'toole"
"13253","Diatom","Centric","Aulocoseira","ambigua",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13254","Diatom","Centric","Aulocoseira","canadensis",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13255","Diatom","Centric","Aulocoseira","pusilla",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13256","Diatom","Centric","Aulocoseira","subarctica",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13257","Diatom","Centric","Aulocoseira","tenella",NA,"V356241_LXXXX",4,3,"Megan O'toole"
"13258","Diatom","Centric","Chaetoceros","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13259","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V356241_LXXXX",4,1,"Megan O'toole"
"13260","Diatom","Centric","Cyclotella","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13261","Diatom","Centric","Lindavia","rossii",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13262","Diatom","Centric","Pliocaenicus","spp.",NA,"V356241_LXXXX",4,1,"Megan O'toole"
"13263","Diatom","Centric","Stephanodiscus","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13264","Diatom","Epithemioid","Epithemia","musculus",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13265","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13266","Diatom","Eunotioid",NA,"spp.",NA,"V356241_LXXXX",4,1,"Megan O'toole"
"13267","Diatom","Eunotioid","Eunotia","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13268","Diatom","Eunotioid","Semiorbis","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13269","Diatom","Monoraphid",NA,"spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13270","Diatom","Monoraphid","Cocconeis","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13271","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13272","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13273","Diatom","Nitzschioid",NA,"spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13274","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13275","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13276","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",4,3,"Megan O'toole"
"13277","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13278","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356241_LXXXX",4,1,"Megan O'toole"
"13279","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13280","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13281","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13282","Diatom","Unknown_Fragment",NA,NA,NA,"V356241_LXXXX",4,54,"Megan O'toole"
"13283","Phytolith","Acicular",NA,NA,NA,"V356241_LXXXX",4,1,"Megan O'toole"
"13284","Phytolith","Acute",NA,NA,NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13285","Phytolith","Acute","Arcuate",NA,NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13286","Phytolith","Bilobate",NA,NA,NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13287","Phytolith","Blocky",NA,NA,NA,"V356241_LXXXX",4,14,"Megan O'toole"
"13288","Phytolith","Brachiate",NA,NA,NA,"V356241_LXXXX",4,3,"Megan O'toole"
"13289","Phytolith","Bulliform_flabellate",NA,NA,NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13290","Phytolith","Elongate",NA,NA,NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13291","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13292","Phytolith","Elongate","Dentate",NA,NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13293","Phytolith","Elongate","Entire_type_1",NA,NA,"V356241_LXXXX",4,10,"Megan O'toole"
"13294","Phytolith","Elongate","Entire_type_2",NA,NA,"V356241_LXXXX",4,34,"Megan O'toole"
"13295","Phytolith","Elongate","Sinuate",NA,NA,"V356241_LXXXX",4,3,"Megan O'toole"
"13296","Phytolith","Oblong","Psilate",NA,NA,"V356241_LXXXX",4,10,"Megan O'toole"
"13297","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V356241_LXXXX",4,0,"Megan O'toole"
"13298","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356241_LXXXX",4,2,"Megan O'toole"
